,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M001.wav,e3,ALRIGHT .
1515,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro01_F003.wav,e0,NO YOU FILLED OUT THE BACK PART YOU WERE SUPPOSED TO FILL OUT THE . FRONT PORTION ONLY .
392,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro08_F013.wav,e0,SO YOU WILL ABSOLUTELY BE IN A  HIGH RATED . GREAT HOTEL AND WE CAN MAKE SURE THAT IT'S IN A  AREA OF TOWN THAT YOU LIKE AS WELL .
914,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro04_M000.wav,e0,HEY YOU JUST GOT TO KEEP ON GOING .
1448,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro08_F025.wav,e1,YEAH ACCOUNTABILITY IT'S AWESOME .
73,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_1_F003.wav,e1,NOW AND ALWAYS . SWEET .
2409,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_F023.wav,e1,WAIT WAIT WAIT I WANT YOU TO MARRY ME . NO SHOULDN'T YOU LIKE BE MORE LIKE A QUESTION LIKE WOULD YOU MARRY ME NOT LIKE I WANT YOU TO MARRY ME IT'S LIKE A DEMAND .
1483,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_F016.wav,e1,SO SHOULD WE GET A PLACE NEAR CAMPUS OR .
1914,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_1_M026.wav,e0,I WANTED TO GET THIS SETTLED FIRST .
3104,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_1_M029.wav,e1,OH . THE WORST ONE . WAS IN CANNES . WHEN YOUR CURLING IRON BURNT A HOLE IN MY NEW DRESSING GOWN .
324,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_1_F043.wav,e2,I MEAN WHAT THE HELL HAVE WE WORKED FOR THEN I . MEAN IT'S ALL FOR YOU CHRIS THE WHOLE SHOOTING MATCH IS FOR YOU .
3875,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_M006.wav,e0,I GUESS HE IS .
3306,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08a_M010.wav,e0,WE CAN DO THAT . WE CAN DO THAT . YOU JUST HAVE TO SIGN A ONE YEAR CONTRACT THOUGH  WITH THE .
3748,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_2_M007.wav,e0,YOU CAN'T READ HER MIND .
2466,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro08_M001.wav,e0,UM I BASICALLY . UM I . I ORDERED SOME FOOD .
2895,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_2_M033.wav,e2,RIGHT .
2063,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro03_F047.wav,e1,YOU HAVEN'T RUINED IT YET .
1535,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_F018.wav,e1,EVERY DAY SINCE .
1753,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro01_F022.wav,e2,PLEASE . JUST PUT THE FORM IN  TAKE THE PICTURE . LET ME GET MY LICENSE AND GET THE HELL OUT OF HERE . PLEASE .
3322,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro07_M001.wav,e1,I'M GOING TO U S C . YEAH .
2710,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_1_M026.wav,e1,THIS IS A BIG NIGHT  FOR THESE GUYS . LIFE'S LAST  ORGY .
750,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_F031.wav,e2,I THOUGHT  I WAS PRETTY CLEAR ABOUT WHAT THE  PROBLEM WAS .
2301,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_2_M018.wav,e0,AS A MATTER OF FACT THAT'S PERFECTLY TRUE .
420,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script02_2_M030.wav,e0,YOU WANT TO . GET MARRIED AGAIN .
3473,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_2_M002.wav,e0,IT CERTAINLY IS NOT IT'S . SLIGHTLY EXAGGERATED SCIENTIFIC FACT .
1427,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_M013.wav,e0,SO UM SO WHAT ARE YOU GOING TO WHAT ARE YOU GOING TO MAJOR IN .
2629,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script03_2_F035.wav,e2,YOU REALLY DO NEED TO . DEVELOP UH . A CLEARER HEAD .
751,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_F013.wav,e0,IF I LAUGH AT EVERYTHING THEN I MUST LAUGH . AT US TOO .
1182,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_1_F021.wav,e1,THANK YOU DEAR THE SAME APPLIES TO YOU . EXCEPT THAT IF I CATCH YOU SO MUCH AS LOOKING AT ANOTHER WOMAN I WILL KILL YOU .
1283,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_2_M016.wav,e0,WAIT A MINUTE I GOT IT .
1217,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05a_F001.wav,e0,WELL LET ME JUST CHECK ON THAT FOR YOU WHERE ARE YOU COMING .
2618,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script03_1_M006.wav,e1,NO WRONG NUMBER .
1826,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_1_M020.wav,e1,SO IS EVERYONE ELSE IN THE LONG RUN .
710,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro03_M058.wav,e1,YEAH .
2143,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro08_M004.wav,e2,THIS IS RIDICULOUS I I SERIOUSLY . I  DON'T . UNDERSTAND WHY YOU THINK THESE AUTOMATED SYSTEMS ARE SUPPOSED TO LIKE WORK FOR ANYBODY THEY HAVE NEVER EVER WORK FOR ME .
29,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro06_M013.wav,e3,GOSH I JUST HATE I JUST  HATE TO SEE HER GO .
1679,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_2_M028.wav,e2,I AM NOT IN THE LEAST BIT DRUNK .
1488,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro06_M013.wav,e3,AND IT JUST GETS WORSE IT JUST GETS WORSE EVERYTHING IS BAD ALL THE TIME  PEOPLE DIE YOUR FRIENDS DIE FAMILY DIES YOUR BEST FRIENDS DIE IT'S .
521,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro06_F005.wav,e3,HE WAS ONLY TWENTY  FOUR AND . JUST SO MANY THINGS THAT WE WERE GOING TO DO YOU KNOW  AND NOW HE WON'T GET TO DO THEM AND HE WON'T GET TO BE HERE WHEN I DO YOU KNOW LIKE I'LL GET MARRIED SOME DAY AND HE WON'T BE THERE LIKE  HE WON'T GET TO SEE THAT .
2022,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro05_F008.wav,e2,NOT TO MENTION I HAVE MY WORK IN THERE .
2297,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_1_M033.wav,e0,AS A MATTER OF FACT THE REAL  CAUSE OF THAT  ROW WAS PETER BURDEN .
624,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro01_M004.wav,e0,SHE  SHE PROBABLY DOESN'T EVEN WORK HERE .
957,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro07_M014.wav,e1,PARTY YOU WANT TO GET DRUNK TONIGHT .
3081,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro04_M004.wav,e0,YOU GOT TO DO .
1973,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_F019.wav,e3,BUT IT IT  IS FOR  A YEAR .
215,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro07_M017.wav,e1,THIS IS SO EXCITING THIS IS LIKE A NEW CHAPTER IN OUR LIVES .
641,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_M036.wav,e0,IT JUST IS I .
3017,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro03_F004.wav,e1,DID SHE CRY .
2862,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro02_M006.wav,e3,THEY SAID ANYWHERE FROM  TWO TO THREE YEARS .
2737,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_M041.wav,e0,BUT IF I CAN'T HAVE THAT HERE THEN I'LL GET OUT .
3888,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_F022.wav,e2,OH NO IT ISN'T .
1531,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_1_M022.wav,e1,SO IS EVERYONE ELSE IN THE LONG RUN  LET'S . BE  SUPERFICIAL AND . PITY THE POOR PHILOSOPHERS LET'S  BLOW TRUMPETS AND SQUEAKERS AND . ENJOY THE PARTY AS LONG AS WE CAN LIKE . LITTLE . QUIET . IDIOTIC SCHOOL CHILDREN .
2202,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_2_F006.wav,e2,GODDAMN IT AUGIE DON'T ASK  ME THAT . I HATE IT WHEN YOU ASK ME THAT YOU ALWAYS ASK ME THAT IT'S INSULTING .
3985,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_1_M030.wav,e1,JUST SOME LITTLE  INSTINCTUAL TIME RELEASE FIRECRACKER WENT OFF IN THEIR LITTLE BODIES AND ALL AS ONE THEY TURNED AND FORMED A LINE . AS LONG AS THE CALIFORNIA COAST AND STARTED SWIMMING .
3620,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_2_F033.wav,e2,CAUSE EVERYTHING  ISN'T ANYTHING LIKE I THOUGHT IT WOULD BE .
797,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05a_M000.wav,e2,YES YOU CAN HELP ME . WHERE IS MY LUGGAGE .
3574,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_1_M005.wav,e1,OH DO YOU KNOW WHAT I FORGOT I FORGOT MY FLASHLIGHT HOW COULD I BE SO STUPID . OH I I . SHOULD HAVE BROUGHT MY FLASHLIGHT .
2074,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_M033.wav,e2,BECAUSE IT'S VERY LATE AND YOU'LL DISTURB THE PEOPLE UPSTAIRS .
442,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro07_M024.wav,e1,THIS IS GOING TO BE SO GREAT I HAVE SO MANY GREAT IDEAS .
2185,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro05_F023.wav,e2,AND THAT YOU'RE GOING TO TRANSPORT THEM SAFELY FROM ONE PLACE TO ANOTHER .
1253,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_1_M036.wav,e1,I WOULDN'T MISS THIS FOR ANYTHING  I MEAN . THINK ABOUT THIS . OKAY I KNOW YOU'RE NOT INTERESTED BUT JUST . THINK ABOUT THIS FOR A MINUTE .
709,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_F012.wav,e1,OH RIGHT  SURE  {LG} .
3658,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_1_M016.wav,e0,YOU KNOW WHY I BROUGHT ANNIE HERE DON'T YOU .
1877,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_2_M000.wav,e0,WELL SO WHAT'D YOU THINK .
2770,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script03_2_M022.wav,e2,THEY SNAP .
604,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_3_F014.wav,e1,LOOK I ALMOST GOT MARRIED TWO YEARS AGO .
1020,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_1_F016.wav,e2,NO  IT'S HIS GOD DAMNED NEWSPAPERS IS WHAT IT IS  NOW EVERY MONTH THERE'S  A NEW BOY COMES HOME AND LARRY'S GOING TO BE THE NEXT ONE .
1098,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro03_M009.wav,e1,OH ABSOLUTELY .
1091,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro07_F026.wav,e1,NO  NO I LOVE SOFTBALL I PLAYED SOFTBALL ALL THE TIME .
463,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro05_F018.wav,e2,REALLY YOU DON'T WORK FOR ANYBODY . IT'S JUST YOU .
2592,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script03_2_F015.wav,e2,WHAT .
3683,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro03_M025.wav,e1,AND . IT'S GOING TO THE YOU KNOW . I TOLD HER THAT I JUST I WANT THE COLOR BROWN TO BE  AS AN INTEGRAL IN THE WEDDING . AND UM  MAYBE SOME GREENS AND BLUES .
1063,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_1_F011.wav,e3,I DON'T KNOW I JUST DON'T .
2027,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05a_M016.wav,e2,OH  OH . THAT'S A GOOD DEDUCTION .
1353,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro06_M014.wav,e3,I DON'T KNOW .
2713,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08a_M027.wav,e0,YOU KNOW MAAM WE RECORD THIS CONVERSATION SO ANYTHING YOU SAY CAN BE PROVEN IN A LAW OF  COURT SO KEEP THAT IN  MIND .
3276,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_M035.wav,e0,I DON'T KNOW  ARE YOU LIKE I . DON'T KNOW ARE YOU LIKE AVAILABLE OR ANYTHING .
3788,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_1_F024.wav,e1,IT WENT ON INTERMITTENTLY FOR  DAYS .
3626,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro07_F005.wav,e1,THAT'S  AMAZING . THEY PAY FOR EVERYTHING .
4004,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05b_F016.wav,e0,OKAY . SO IF YOU CAN JUST GIVE ME YOUR NAME . YOUR NAME AND YOUR ADDRESS AND YOUR PHONE NUMBER I CAN . CONTACT YOU AS SOON AS WE . FIND OUT MORE INFORMATION .
2140,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro05_F030.wav,e0,I WISH I COULD GIVE IT . TO YOU .
136,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro04_F003.wav,e0,RIGHT BUT YOU HAVE I MEAN YOU HAVE TO KEEP ON THEM YOU HAVE TO KEEP CALLING AND REMINDING THEM THAT YOU'RE STILL LOOKING AND .
1077,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_1_F023.wav,e0,YOU'RE A CONSIDERATE FELLOW THERE'S NOTHING WRONG WITH . THAT .
654,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro03_M002.wav,e1,OH JESUS .
1296,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_2_F048.wav,e1,I AM SORRY AUGIE .
4012,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script03_2_F040.wav,e2,OH MARRY YOU AGAIN I MUST HAVE BEEN INSANE WHAT WAS I THINKING I MEAN . YOU'RE . COMPLETELY OUTRAGEOUS .
3334,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_1_M007.wav,e3,I GUESS HE IS .
2538,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro06_M012.wav,e3,SO LOVING EVERYBODY YOU KNOW .
3425,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro03_F039.wav,e1,SORRY .
1386,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro06_F024.wav,e3,{BR} .
3472,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro04_M028.wav,e0,I MEAN ARE YOU GOING IN FOR INTERVIEWS .
3696,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_M028.wav,e0,WELL  YOU'VE GOT TO START SOMEWHERE I MEAN .
244,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script02_2_M022.wav,e0,WAIT A MINUTE  I'VE  GOT IT .
2974,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro03_M030.wav,e1,{LG} I AM  .
390,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_F006.wav,e1,BEHAVE EXQUISITELY .
508,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_M021.wav,e1,YOU'RE MY GUIDING  LIGHT THEN THEY PUT ON THAT SONG THE I'VE HAD THE TIME OF MY LIFE  THAT SONG .
3447,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script01_1_M004.wav,e3,NO I  FIGURED IT WAS BEST TO LEAVE HIM ALONE .
3394,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_F006.wav,e0,WELL IT GAVE HIM A LOT OF PLEASURE AND IT DIDN'T HURT ME .
154,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_M013.wav,e0,I MEAN . WELL I MEAN I DON'T KNOW IT DOESN'T REALLY AFFECT MY LIFE YOU KNOW .
1319,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_1_M003.wav,e0,WE'LL BE ALRIGHT DARLING  WHATEVER HAPPENS AREN'T WE .
2707,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_1_F011.wav,e0,NOT PARTICULARLY .
3466,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_1_M019.wav,e0,RIGHT .
2926,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script02_2_M037.wav,e3,NO  NO I'M JUST LIKE YOU  I THOUGHT IT WAS GOING TO BE ALL . ROSY CHEEKS AND . THE BILLS WOULD PAY THEMSELVES AND FISH WILL ALWAYS COME AND .
1985,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro02_M013.wav,e3,I GUESS YOU'RE JUST GOING TO HAVE TO . HAVE IT WITHOUT ME .
724,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05b_M029.wav,e2,CAN YOU GET IT TO THE SAN DIEGO AIRPORT YOU GET SOMEONE TO DRIVE IT TO MY PLACE ALRIGHT  THEN I GET A REFUND FOR SOME I GET A FREE FLIGHT ALRIGHT I GET FREE WHATEVER .
265,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_1_F040.wav,e3,TELL ME SOMETHING YOU  CAN LEAVE THIS BUSINESS .
2575,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_M046.wav,e1,ANNIE I'M GOING TO MAKE A FORTUNE FOR YOU .
124,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro06_M008.wav,e3,YEAH WHAT'D HE DO . WHAT DID THEY DO . HOW'D YOU KNOW HIM .
2000,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro08_F027.wav,e0,THANK YOU .
1661,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro03_F022.wav,e1,HOW . EXCITING . YOU SHOULD MAKE HER BRING ALL YOUR FRIENDS TOO .
1672,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_M039.wav,e2,VERY AMUSING INDEED .
3690,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_3_M040.wav,e3,CAUSE YOU CAN TAKE THOSE THINGS OUT OF THE WAR  BUT YOU GOT TO KNOW  WHEN YOU DRIVE THAT CAR THAT IT CAME OUT OF THE LOVE THAT A MAN CAN HAVE FOR A MAN AND YOU GOT TO BE A LITTLE BIT BETTER BECAUSE OF THAT .
453,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script03_2_M004.wav,e2,YOU MUST ADMIT HE WAS IN LOVE WITH YOU .
3538,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro06_M000.wav,e0,HEY A . WHAT'S UP .
3693,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro03_F012.wav,e1,VERY MIDSUMMER NIGHT'S WEDDING .
1816,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro05_F006.wav,e0,WELL I MEAN YOU KNOW THAT HAPPENS PRETTY OFTEN THAT . SOMETIMES BAGGAGE GETS LOST .
1705,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_M026.wav,e0,LINE .
2913,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro05_F014.wav,e0,SO WE'LL WHAT WE'LL  DO .
1204,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro04_M022.wav,e0,WELL  EXACTLY . MONEY IS NOT EVERYTHING .
770,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_2_F037.wav,e2,STOP IT GO AWAY I HATE  YOU .
2917,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro06_F012.wav,e3,I WON'T BE ABLE TO HEAR HIS  VOICE OR HIS .
2021,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script01_1_M003.wav,e3,I DON'T KNOW BUT  WHEN IT CRACKED HE  RAN BACK INTO THE HOUSE AND . START TO CRY IN THE KITCHEN .
1717,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M008.wav,e3,YOU KNOW I WAS ALWAYS THE ONE TO TELL HIM . TO  BE MORE WILD  YOU KNOW .
3823,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_2_M008.wav,e0,LOOK IT'S A NICE DAY  WHAT ARE WE ARGUING FOR .
1152,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro08_M019.wav,e0,YES . YES EXACTLY .
3340,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro05_M033.wav,e0,WELL OF COURSE NOT BECAUSE YOU'VE GOT YOUR BACKPACK WITH YOU THE WHOLE TIME NOW IF YOU  YOU SAID THIS WAS A TRAVEL BAG WHY WEREN'T YOU CARRYING IT ON IF IT WAS SO IMPORTANT .
3117,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro07_F026.wav,e1,I KNOW I GET TO BE ONE  OF THOSE NOW I'LL LIKE WALK AROUND AND BE LIKE A U S C YOU KNOW WHAT I MEAN .
2666,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_1_M030.wav,e1,BEFORE YOUR BODY ROTS AND WORMS POP OUT OF YOUR EYE SOCKETS .
2351,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_1_M016.wav,e0,YOU KNOW WHY .
1786,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1_M011.wav,e2,WHY SHOULD HE DREAM ABOUT HIM WALKING AROUND  LOOKING FOR HIM AT NIGHT  DO WE CONTRADICT HIM  DO WE SAY STRAIGHT OUT THAT WE DON'T HAVE ANY HOPE ANYMORE THAT WE HAVEN'T HAD ANY HOPE FOR YEARS NOW .
2034,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_M008.wav,e3,IT'S JUST . REALLY . REALLY MESSED UP .
3597,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_2_M020.wav,e0,YEAH OF COURSE I SEE IT NOW YOU WANT THIS TO BE LIKE THAT OTHER TIME RIGHT  THAT'S IT RIGHT .
3962,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_M017.wav,e1,{NS} I'M . GOING TO LIVE ON CAMPUS . I MEAN WELL AROUND CAMPUS ANYWAY  YEAH HOUSING AROUND CAMPUS .
1879,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_3_M027.wav,e3,YOU REMEMBER OVERSEAS I WAS IN COMMAND OF A COMPANY .
1594,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro08_F000.wav,e0,HI MY NAME IS SHILOH WELCOME TO AIRLINE SIX . HI HOW MAY I HELP YOU .
2549,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro06_F006.wav,e3,IT JUST DOESN'T SEEM FAIR .
3144,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_3_M023.wav,e3,IT'S ALL MIXED UP WITH SO MANY OTHER  THINGS . YOU REMEMBER OVERSEAS I WAS IN COMMAND OF A COMPANY .
912,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_M005.wav,e1,ARE YOU GOING TO LIVE ON CAMPUS WHERE ARE YOU GOING TO LIVE .
1757,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script01_2_F014.wav,e2,ONLY LAST WEEK . ANOTHER BOY TURNED UP IN DETROIT BEEN MISSING LONGER THAN LARRY YOU READ IT YOURSELF .
3749,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_M014.wav,e3,I HAVE TO  WORK .
2429,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_3_F018.wav,e1,YOU'D ALWAYS BE SO AMBIGUOUS .
547,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_1_M002.wav,e1,YOU KNOW ACTUALLY I WANTED TO GO A LITTLE FURTHER UP THE COAST TO GET AWAY FROM ALL THE  THE PEOPLE AND THE LIGHTS  AND UH BUT I THOUGHT WE'D MISS IT . HEY HOW YOU DOING .
3025,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro02_F000.wav,e3,IT'S ALMOST  TIME FOR ME TO GO .
2045,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro05_M050.wav,e0,AND WHILE I REALLY WOULD LOVE TO BE ABLE TO HAND YOU YOUR BAG RIGHT NOW OBVIOUSLY I CAN'T DO THAT .
2191,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_2_F018.wav,e3,YOU BROUGHT A BOTTLE OF CHAMPAGNE .
637,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_1_M035.wav,e1,THERE IS THAT  NO THAT'S  JUST SEAWEED ISN'T IT .
656,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro01_F022.wav,e2,MAYBE YOU NEVER BEEN TO THE D M V BEFORE  MAYBE YOU SHOULD GET BACK IN LINE YOU KNOW  WHAT SIT IN LINE AGAIN AND IF YOU GET MY NUMBER . ASK FOR DIFFERENT ONE .
