,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M001.wav,e3,ALRIGHT .
4476,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script03_2_F029.wav,e2,NOT VERY FUNNY DARLING WHY DON'T YOU HAVE SOME MORE BRANDY .
3353,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_F011.wav,e2,CLEARLY EVERYTHING YOU'RE DOING IS COMPLETELY WRONG .
3599,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_1_M041.wav,e2,I AM THINKING LIKE THAT .
1833,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08a_M009.wav,e0,WE CAN GIVE YOU A NEW PHONE .
3679,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro08_M019.wav,e0,OKAY .
3266,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro01_M001.wav,e0,YEA I JUST WANT TO GET THIS DONE .
1269,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_1_M023.wav,e1,OKAY BUT  THEY ARE FISH THAT DO SOMETHING THAT NO OTHER FISH DO LIKE . THE SWALLOWS RETURNING TO CAPISTRANO OR THE LEMMINGS JUMPING OFF A CLIFF YOU KNOW LIKE THAT .
3080,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro02_F023.wav,e3,YOU SAID TWO YEARS .
1424,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_M013.wav,e0,SO UM SO WHAT ARE YOU GOING TO WHAT ARE YOU GOING TO MAJOR IN .
4078,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro03_M016.wav,e0,HOW MUCH DID HE WIN AT THE SLOT .
5458,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro03_M006.wav,e1,SHE DIDN'T CRY BUT . SHE WAS LAUGHING A LOT AND IT WAS VERY EXCITING  SO .
5408,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro04_M041.wav,e3,I'LL NEED IT .
1924,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05b_M016.wav,e2,SOON AS YOU THAT'S NOT GOOD ENOUGH OKAY .
389,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_M029.wav,e1,TWO AND . WE LOVE EACH OTHER . YEAH .
523,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08a_F015.wav,e2,I WOULD LIKE TO TALK TO YOUR SUPERVISOR OBVIOUSLY YOU'RE INCOMPETENT AND DON'T UNDERSTAND WHAT I'M ASKING .
2116,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro07_F012.wav,e1,I KNOW YOU'RE GOING TO BE SO CLOSE .
2640,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro08_F009.wav,e0,OKAY WELL IF YOU WOULD LIKE UM  WE WILL BE TURNING ON THE SYSTEMS  IN PROBABLY ABOUT  TEN HOURS .
5330,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro05_F003.wav,e0,UM OKAY WELL YOU CAN FLY FILE A CLAIM . WHERE WERE YOU COMING FROM .
320,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro06_F000.wav,e3,HEY HOW YOU DOING .
2843,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_2_M041.wav,e1,I DON'T KNOW IT SEEMED LIKE A PRETTY GOOD SPOT TO ME I MEAN . LOOK AT THE VIEW YOU HAVE OF THE MOON FROM HERE .
1517,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_1_M024.wav,e1,WELL THIS IS . LIKE  THE HIGHLIGHT  THE ONE NIGHT OF THEIR LIVES  AND THAT FLOPPING AROUND THAT'S LAYING EGGS OR  SPAWNING OR MATING OR . WHATEVER YOU CALL  IT .
2214,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script03_2_F035.wav,e2,YOU'RE FAR TOO TEMPERAMENTAL TRY TO CONTROL YOURSELF .
2226,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_M000.wav,e3,YEAH I'M JUST YEAH .
313,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro07_M023.wav,e1,SOME MISO SOUP YOU CAN GET WHATEVER YOU CAN GET . A VAT FULL OF MISO SOUP . GOD .
5418,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro06_F014.wav,e3,THANKS .
2081,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05a_F018.wav,e2,SIR I JUST YOU NEED TO CALM DOWN IS WHAT NEEDS TO HAPPEN RIGHT . NOW .
234,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_F044.wav,e2,LISTEN INDEED I AM SICK AND TIRED OF LISTENING TO YOU YOU DAMN SADISTIC BULLY .
2026,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_1_M035.wav,e3,IF I CAN'T DO THAT HERE WELL THEN . I'LL HAVE TO GET OUT .
4039,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro02_M010.wav,e3,WHAT AM I GOING TO DO HUH .
3208,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M003.wav,e3,IT JUST FEELS LIKE I WAS TALKING TO HIM YESTERDAY .
4968,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M012.wav,e3,HIS GIRLFRIEND GOT KILLED TOO .
2156,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_2_M006.wav,e2,WELL  WHAT'S BUGGING YOU .
3246,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script02_1_M040.wav,e1,AH  I'M GIVING MYSELF GOOSE BUMPS . ALL MY HAIRS ARE POPPING UP .
3942,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro05_M003.wav,e0,OH NOT WE DIDN'T LOSE IT  MAYBE . THE AIRPORT LOST IT  MAYBE SOMEONE STOLE IT .
4652,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_2_F025.wav,e3,THIS WHAT WHAT IS THIS THIS ISN'T EVEN ANYTHING .
1294,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro05_F007.wav,e0,UM WELL SOMETIMES THERE IS JUST DIFFICULTIES WITH LOADING ON TO THE PLANE  UH  THERE CAN BE A THEFT  OR . UH SOME SORT OF . YOU KNOW  MISHAP  WITH A CART OR SOMETHING .
4848,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_1_F019.wav,e0,WE DIDN'T SEE THEM THE FIRST TIME EITHER .
1161,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_M018.wav,e0,SERIOUSLY WHAT'S YOUR MAJOR .
2714,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_1_F010.wav,e2,SO LET'S GO HOME .
5270,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_2_F028.wav,e3,NO NO .
1276,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro08_F004.wav,e0,YEAH . I UNDERSTAND .
1046,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro08_M010.wav,e0,YOU KNOW THE KIDS WANNA GO TO THE BEACH AND STUFF AND SO UM .
3794,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro04_M025.wav,e0,THAT'S IT .
2836,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M027.wav,e3,WHAT THE WHAT AM I DOING .
3068,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_1_M004.wav,e1,OH THOUGH IF I CAN'T TELL IT PROBABLY ISN'T  THEM RIGHT IT PROBABLY WOULD BE UNMISTAKABLE WOULDN'T YOU THINK  HEY HOW YOU DOING .
4117,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro04_M019.wav,e0,YEAH .
655,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_2_F042.wav,e1,YEAH I NOTICED THAT IT'S REAL PRETTY ON THE WATER .
2296,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_2_F018.wav,e2,OH  BE QUIET .
1590,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro08_F000.wav,e0,HI MY NAME IS SHILOH WELCOME TO AIRLINE SIX . HI HOW MAY I HELP YOU .
1033,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_F012.wav,e0,WHO'S THEY .
2219,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro04_M020.wav,e0,WELL I MEAN IT MAKES SENSE DOESN'T IT  HMM .
3587,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_1_M011.wav,e1,BEING THAT  SACRED AND WONDERFUL THING . LOVE .
4658,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_2_F026.wav,e3,SURE THIS IS  STANDING THIS IS WAITING THIS IS FIGHTING .
5247,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro07_F025.wav,e1,WELL THERE ARE ALL KINDS OF AWESOME SECRETS SO YOU'LL REALLY ENJOY IT IT'S  REALLY  GREAT I'M SO GLAD .
2679,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro03_F021.wav,e1,LIKE I THINK I WANT TO  GET MARRIED . I WANT TO HAVE TWO WEDDINGS ONE HERE THEN . ONE IN . EUROPE .
1190,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script02_2_M023.wav,e0,YOU WANT ME TO GET SOME CHAMPAGNE .
4607,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro03_M007.wav,e1,FIFTY THOUSAND DOLLARS . FIFTY THOUSAND DOLLARS I  WAS JUST OUT I JUST . SHE'S WELL SHE'S A FRIEND OF FRIEND BUT LIKE .
4099,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro04_M001.wav,e0,YEAH .
252,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro04_F027.wav,e0,WELL NOT OFF THE TOP OF HEAD IT WILL JUST TAKE  YOU KNOW TAKE A MINUTE BUT DO YOU HAVE ANY LIKE SPECIAL SKILLS .
3438,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_2_M022.wav,e0,YOU WANT THIS TO BE LIKE THE OTHER TIME RIGHT THAT'S IT RIGHT .
4278,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script01_2_F003.wav,e2,HE'S NOT GOING TO MARRY HER .
763,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_1_F021.wav,e1,WHICH  PARTICULAR ONE .
2870,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_F002.wav,e1,IT'S REALLY LOVELY HERE  THE AIR IS SWEET .
4867,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro03_M008.wav,e1,OH MY  GOSH .
4365,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script02_1_M015.wav,e0,AW DO YOU KNOW I SHOULD HAVE BROUGHT A SIX PACK  TOO A SIX PACK THAT WOULD BE JUST THE TICKET RIGHT ABOUT NOW HUH .
4088,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro04_F006.wav,e0,YOU KNOW WHAT I HEARD ABOUT THAT JOB I APPLIED FOR THAT .
1722,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_F021.wav,e3,YOU KNOW AS MUCH AS  AS MUCH AS ME THAT I  I WANT TO STAY HERE WITH YOU AND AMY SO BAD BUT I CAN'T .
3204,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_1_M022.wav,e1,YEAH THEY DO . OKAY . BUT IT'S FISH WHO DO SOMETHING NONE OF THE OTHER FISH DO  LIKE THE SWALLOWS ARE RETURNING TO CAPISTRANO OR THE  LEMMINGS  THROWING THEMSELVES OFF THE CLIFFS LIKE THAT .
4571,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script03_1_F009.wav,e1,DON'T  LAUGH AT ME I'M SERIOUS .
4642,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_M018.wav,e3,EXACTLY YOU KNOW AND LIKE HE HAD SO MANY PLANS AND HE WAS GOING TO DO .
4181,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro06_F002.wav,e3,NO .
1355,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_2_M031.wav,e2,THAT'S A VERY GOOD IDEA I THINK I WILL .
221,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_1_F026.wav,e0,{BR}  HAVE YOU ASKED ANNIE YET .
4488,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script03_2_M002.wav,e0,I KNEW NOTHING OF THE SORT  YOU TOOK PRESENTS FROM HIM .
3412,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_M021.wav,e1,GIVE ME .
5354,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro08_M017.wav,e0,A FEW WEEKS  YOU WON'T EVEN KNOW THAT THEY WERE THERE .
2724,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro05_M006.wav,e0,BUT UH . I DON'T SEE IT HERE IN THE AIRPORT YET  UH .
2779,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_M016.wav,e1,SO OKAY THEN AND .
4244,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro07_M012.wav,e0,IS THIS A MASTERS OR A P H D  OR CAN . YOU NICE .
4349,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script02_1_F006.wav,e2,YOU KEEP SAYING MY FLASHLIGHT LIKE IT'S  JUST YOURS .
4412,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script02_2_M016.wav,e0,OKAY SO  YOU WERE FINE DURING THAT PHONE CALL FROM MARGE AND THEN DINNER WAS OKAY . AND  DOING THE DISHES WAS FINE . AND THEN I WAS GOING TO TAKE A SHOWER AND YOU'RE WATCHING THE NEWS AND YOU SAID THE GRUNIONS ARE RUNNING TONIGHT DO YOU WANT TO GO AND I SAID SURE GREAT LET'S GO .
3104,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro04_M012.wav,e0,BECAUSE  I KNOW YOU YOU KNOW AND MAYBE ONCE YOU GET TO KNOW SOME MORE PEOPLE  LIKE TALKING TO THEM AND EVERYTHING THEY'LL GET TO KNOW YOU TOO AND  THEY'LL REALIZE THEY  SHOULD'VE HIRED YOU THREE YEARS AGO YOU KNOW BUT AND . AND THEY'LL FINALLY COME AROUND AND . BELIEVE ME IT'LL . YOU GOTTA .
2018,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_F044.wav,e2,PIG .
4010,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro01_F000.wav,e0,EXCUSE ME .
905,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script03_1_M001.wav,e1,I WONDER .
3880,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_F022.wav,e2,OH NO IT ISN'T .
3244,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_F003.wav,e1,OH WHAT HOW WHERE HOW DID YOU DO IT .
4473,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script03_2_F026.wav,e2,ON THE CONTRARY A CHILD OF TWO CAN GET VIOLENTLY DRUNK . ON ONLY ONE GLASS OF BRANDY .
4831,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro07_M030.wav,e1,OH ALRIGHT .
3493,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro02_M015.wav,e0,YOU CAN DO IT . ALRIGHT . YOU CAN YOU CAN BE STRONG YOU CAN BE STRONG FOR BOTH OF US ALRIGHT .
866,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro01_M015.wav,e2,WOULDN'T YOU . OH . COME ON YOU JUST TELL ME  YOU WOULD MAKE AN EXCEPTION FOR ME .
2722,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro03_F025.wav,e1,ALL FRUIT AND BROWN {LG} .
1417,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_M022.wav,e0,OR SOME SOME LARGE PERCENT OF . OF . SUCCESS .
3482,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_2_M025.wav,e2,DID YOU SEE MUCH OF PETER BURDEN AFTER OUR DIVORCE .
4569,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_F010.wav,e2,WHAT OF IT .
1887,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08a_M026.wav,e0,SARA BROWN .
4112,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro04_M014.wav,e0,WELL MAYBE WE SHOULD SIT DOWN SOME TIME . AND YOU CAN JUST TELL ME ALL THE STUFF THAT YOU HAVE DONE . AND I'LL WRITE IT OUT .
5296,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_M067.wav,e0,BUT THAT'LL FIT YOU BECAUSE YOU'RE A DORK .
426,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1b_M022.wav,e2,WHAT . TO HELL WITH THAT .
337,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_3_F029.wav,e3,HOW MANY .
4924,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro08_M013.wav,e0,UM . YOU KNOW WINDOW IS NICE I GUESS .
4065,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro03_F025.wav,e1,WE RENAMED BRENDA  LUMBER JANET .
5071,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro02_M028.wav,e3,ALL I'LL WRITE YOU EVERYDAY ALL THE TIME  AND I'LL SEND YOU PICTURES AND YOU SEND ME PICTURES  I KNOW WE'VE GOT EMAIL OUT THERE WE'VE GOT EMAIL AND I CAN SEE STUFF AND YOU CAN SEND ME STUFF ALL THE TIME OKAY .
1406,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_M019.wav,e0,SO YOU'RE UNDECIDED .
569,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_M001.wav,e0,UM  YOU .
2130,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_2_F033.wav,e3,I KNOW THAT AUGIE REALLY . I . DO .
2974,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro03_F020.wav,e1,YEAH  YEAH OF COURSE .
3131,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro03_F016.wav,e1,OH I  DON'T KNOW {LG} .
2592,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_M029.wav,e3,HOW IS SHE GOING TO FEEL THE . FIRST YEAR IN SCHOOL . NO MOM .
1275,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_2_M042.wav,e2,NO YOU'RE NOT .
1462,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro04_M030.wav,e3,MAYBE I'LL . JUST KILL MYSELF .
3035,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_1_M000.wav,e1,HEY WHAT TIME IS IT  THIS POKES AROUND MIDNIGHT RIGHT  GOD  THIS IS GREAT ISN'T IT .
4249,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro07_M018.wav,e0,OF COURSE RIGHT  THAT'S  WHERE THE REAL MONEY IS BEING A STUDENT .
2878,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_M014.wav,e1,YES WE DID THAT IN THE BEGINNING EXACTLY SO WE HAD  SO WE JUST HAD YOU KNOW  GOOD TIMES THE REST OF THE WEEKEND YEAH .
2848,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_2_M002.wav,e0,IT CERTAINLY IS NOT IT'S . SLIGHTLY EXAGGERATED SCIENTIFIC . FACT .
4149,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro05_M000.wav,e0,HI THANKS FOR WAITING .
3736,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro03_M015.wav,e1,NO . YOU . DESERVE TO CRY  I MEAN . TEARS OF HAPPINESS .
204,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro05_F021.wav,e2,YEAH MEANING I DIDN'T DIE IN A FIERY PLANE CRASH  HOW CONVENIENT BUT UM I PAID TWO THOUSAND DOLLAR . TO RIDE YOUR AIRLINE AND I WOULD REALLY APPRECIATE  GETTING MY BAGS . THERE TO MY DESTINATION IN ONE PLACE .
4223,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro06_M016.wav,e0,SO SHE WROTE A LOT OF POETRY .
1019,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_3_F030.wav,e1,WHAT'LL I DO WITH A FORTUNE .
3571,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro07_M029.wav,e1,A U S C . GRADUATE NOW  YOU'RE SET .
3151,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_M023.wav,e1,COME AND KISS ME DARLING BEFORE YOUR BODY ROTS AND WORMS POP IN AND OUT OF YOUR EYE SOCKETS .
3018,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro02_F000.wav,e3,IT'S ALMOST  TIME FOR ME TO GO .
848,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro05_M018.wav,e2,YOU DON'T REALIZE THE STUFF THAT I'VE GOT IN THAT I REALLY NEED TO GET THE SUITCASE OKAY .
4656,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro03_M024.wav,e1,YEA YEA I'M . NOT TOO SURE WHERE YET I GUESS YOU KNOW I KIND  OF GOT TO FIGURE SOME STUFF OUT HERE FIRST .
1432,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script02_2_F006.wav,e2,WE JUST HAVE DIFFERENT IDEAS ABOUT WHAT THIS EVENING IS SUPPOSED TO LOOK LIKE .
5028,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro04_F034.wav,e0,THAT'S ROUGH I'M REALLY SORRY RYAN .
5507,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_2_F021.wav,e3,NO .
3355,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script03_2_M005.wav,e2,YOU LET HIM KISS YOU  YOU . SAID SO WHAT OF IT .
1629,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_F043.wav,e3,I'M SO SORRY .
738,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script03_2_M031.wav,e2,VERY GOOD IDEA I WILL .
4531,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_2_M032.wav,e3,NO I KNOW  BUT I KNOW I DON'T MAKE YOU HAPPY .
574,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script01_1_F028.wav,e0,WELL I JUST DON'T SEE WHY IT HAS TO BE ANNIE .
3783,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_M029.wav,e2,OH REALLY HOW ABOUT A CHILD OF THREE OR CHILD OF SIX WHAT ABOUT A CHILD OF NINE .
1637,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro06_F014.wav,e3,KIND OF A WHOLE YEAR I MEAN HE SUFFERED  WITH THIS . THIS MONSTER THIS . THING THIS DISEASE .
4670,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_F037.wav,e2,YOU KNOW WHAT  I'M SICK AND TIRE OF LISTENING TO YOU YOU'RE A  YOU'RE A TOTAL SADISTIC BULLY .
2308,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_1_F023.wav,e2,FROM FATHER'S POINT OF VIEW HE'S NOT DEAD AND YOU HAVE NO RIGHT TO TAKE HIS GIRL .
2373,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro07_F005.wav,e1,OH MY GOSH THAT'S  SO COOL .
1757,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_F015.wav,e3,I'M SO SORRY .
108,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_3_M027.wav,e3,FOR INSTANCE ONE TIME IT  HAD BEEN RAINING SEVERAL DAYS AND THIS KID CAME TO ME AND . GAVE ME HIS LAST PAIR OF DRY SOCKS  I PUT THEM IN POCKET  IT'S ONLY A LITTLE THING BUT  THAT'S THE KIND OF GUYS I HAD .
3470,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_1_F011.wav,e1,MMM .
1328,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_2_F015.wav,e3,DANCING BAREFOOT IN THE SAND . DRINKING CHAMPAGNE OUT OF THE BOTTLE .
1964,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_F013.wav,e1,UM I'M GONNA BE STUDYING . AT U S C TOO .
4754,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_1_F005.wav,e0,YES .
166,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_2_M043.wav,e2,SHUT UP SHUT UP I . WOULDN'T . MARRY . YOU AGAIN IF YOU CAME  CRAWLING BACK TO ME ON A BENDED  KNEE  YOU ARE AN EVIL TEMPERED LITTLE VAMPIRE . AND I NEVER WANT TO . SEE YOU AGAIN AS LONG . AS I LIVE .
3518,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05b_F020.wav,e0,I MEAN . OUR  AIRLINE'S FAULT  I . DON'T KNOW WHAT HAPPENED MISPLACED . SOMETHING HAPPENED BUT WE WILL GET YOU .
4808,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro07_F021.wav,e1,WELL YOU  KNOW I'VE THOUGHT . ABOUT IT . BUT THEY HAVE SO MANY  THINGS THAT I MIGHT LIKE TRY SOME THINGS OUT FIRST .
2713,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script03_1_F019.wav,e1,THANK YOU DEAR  THE SAME APPLIES TO YOU  EXCEPT THAT IF I EVER SO MUCH AS CATCH YOU LOOKING AT ANOTHER WOMAN  I'LL KILL YOU .
3982,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_1_F014.wav,e1,OH  YES MEANING JUST THAT .
5097,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_M021.wav,e0,SO IS EVERYONE ELSE IN THE LONG RUN .
3991,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_F018.wav,e3,HONEY I'M GOING TO COME BACK IT'S NOT LIKE THAT .
2266,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro05_F009.wav,e2,AND WHAT IF WHAT IF IT IS LOST WELL WHAT ARE YOU GUYS GOING TO DO FOR ME .
